"","date","r_f","r_mkt","r_me","r_ia","r_roe","r_eg"
"6342",1992-03-19,0.0153,0.1622,-0.0584,0.1242,-0.1376,-0.1105
"6343",1992-03-20,0.0153,0.1595,-0.0444,0.1531,-0.205,-0.053
"6344",1992-03-23,0.0153,-0.281,0.0194,0.0126,0.233,0.4857
"6345",1992-03-24,0.0153,-0.2741,-0.1359,0.1482,0.5378,0.4555
"6346",1992-03-25,0.0153,-0.1335,0.178,0.1157,0.0931,-0.1939
"6347",1992-03-26,0.0153,-0.1124,-0.2885,0.2994,0.0283,0.0459
"6348",1992-03-27,0.0153,-1.0573,-0.193,0.0013,-0.1225,-0.532
"6349",1992-03-30,0.0153,-0.2017,-0.4475,0.4289,-0.11,0.4364
"6350",1992-03-31,0.0153,0.1346,0.2441,0.0808,0.0829,0.448
"6351",1992-04-01,0.0157,0.0042,-0.4974,0.0059,0.8439,0.3869
"6352",1992-04-02,0.0157,-0.9633,0.0414,0.0742,0.3493,0.3824
"6353",1992-04-03,0.0157,0.0232,-0.8656,-0.263,-0.0308,0.2659
"6354",1992-04-06,0.0157,0.8852,-0.4529,0.0708,-0.3632,-0.0121
"6355",1992-04-07,0.0157,-1.7906,-0.3286,0.2123,-0.264,0.0597
"6356",1992-04-08,0.0157,-1.0402,-0.5162,-0.7698,-0.5825,0.0276
"6357",1992-04-09,0.0157,1.5812,0.171,-0.0466,0.5715,-0.3214
"6358",1992-04-10,0.0157,0.7292,-0.2932,0.3387,0.3036,-0.4593
"6359",1992-04-13,0.0157,0.4432,-0.4524,6e-04,0.1219,-0.0134
"6360",1992-04-14,0.0157,1.3288,-0.8051,-0.0874,0.309,0.1896
"6361",1992-04-15,0.0157,0.7746,-0.7873,0.0911,0.2537,0.0925
"6362",1992-04-16,0.0157,-0.2874,-0.7467,0.5144,-0.8642,0.1879
"6363",1992-04-20,0.0157,-1.4634,-0.5515,0.165,-0.4706,0.1729
"6364",1992-04-21,0.0157,-0.1266,-0.4115,-0.0577,-0.2599,0.2881
"6365",1992-04-22,0.0157,-0.0321,0.0609,0.2058,-0.0884,0.2342
"6366",1992-04-23,0.0157,0.2032,-0.4118,0.5106,-0.3601,-0.027
"6367",1992-04-24,0.0157,-0.4695,0.4974,0.5118,-0.2099,0.0954
"6368",1992-04-27,0.0157,-0.2339,-0.5676,-0.0068,-0.1748,-0.1952
"6369",1992-04-28,0.0157,-0.0928,-0.9602,0.303,-0.547,-0.1683
"6370",1992-04-29,0.0157,0.7513,0.4282,-0.0188,0.3306,0.7642
"6371",1992-04-30,0.0157,0.8605,0.4725,0.1471,-0.3994,0.0264
"6372",1992-05-01,0.0138,-0.4166,0.6421,-0.1016,0.0074,0.2345
"6373",1992-05-04,0.0138,0.9719,-0.2887,-0.2515,0.1587,-0.0673
"6374",1992-05-05,0.0138,0.1656,0.0885,0.0565,0.4765,-0.1244
"6375",1992-05-06,0.0138,0.0475,0.2558,-0.3247,-0.2456,-0.1246
"6376",1992-05-07,0.0138,-0.1606,0.0773,0.1048,-0.0619,-0.1877
"6377",1992-05-08,0.0138,-0.0208,-0.2042,0.0913,-0.1552,-0.0205
"6378",1992-05-11,0.0138,0.5196,-0.1238,0.0305,0.2254,-0.0385
"6379",1992-05-12,0.0138,-0.4671,0.0898,0.1514,0.022,0.0397
"6380",1992-05-13,0.0138,-0.0424,-0.0947,-0.0401,-0.1708,0.1984
"6381",1992-05-14,0.0138,-0.7684,-0.1671,0.1468,-0.177,0.0705
"6382",1992-05-15,0.0138,-0.5848,0.3206,-0.2092,-0.2702,-0.1787
"6383",1992-05-18,0.0138,0.5037,-0.4519,0.093,0.053,-0.6633
"6384",1992-05-19,0.0138,0.6781,-0.7416,-0.0914,0.1866,0.0201
"6385",1992-05-20,0.0138,-0.0718,0.1553,0.0939,0.1154,0.1616
"6386",1992-05-21,0.0138,-0.6092,0.2916,0.1743,-0.4176,0.155
"6387",1992-05-22,0.0138,0.2861,-0.0322,-0.0516,-0.2371,-0.1064
"6388",1992-05-26,0.0138,-0.6458,-0.2345,0.539,-0.9184,-0.7269
"6389",1992-05-27,0.0138,0.1665,-0.034,-0.2273,0.4946,0.597
"6390",1992-05-28,0.0138,0.8313,-0.4849,0.1389,0.8726,9e-04
"6391",1992-05-29,0.0138,0.0139,0.6013,-0.0077,-0.0249,0.0621
"6392",1992-06-01,0.0145,0.4341,-0.1196,0.1722,0.3664,0.0908
"6393",1992-06-02,0.0145,-0.5805,1.038,-0.3706,-0.2534,-0.3397
"6394",1992-06-03,0.0145,0.1603,-0.1302,0.302,-0.5038,-0.8145
"6395",1992-06-04,0.0145,-0.3043,0.1424,0.2568,-0.6222,0.048
"6396",1992-06-05,0.0145,-0.0817,-0.3918,0.1884,0.1831,0.3384
"6397",1992-06-08,0.0145,-0.137,-0.2736,0.2011,-0.247,-0.1682
"6398",1992-06-09,0.0145,-0.8233,-0.3626,0.4993,-0.2957,0.0844
"6399",1992-06-10,0.0145,-0.7159,-0.2779,0.1621,-0.3041,-0.3254
"6400",1992-06-11,0.0145,0.22,-0.6038,-0.2201,0.0729,0.1167
"6401",1992-06-12,0.0145,0.2375,0.0269,-0.0733,0.357,0.2792
"6402",1992-06-15,0.0145,-0.0331,-0.4467,0.1682,0.0704,0.0691
"6403",1992-06-16,0.0145,-0.4662,-0.1214,0.2004,-0.235,-0.037
"6404",1992-06-17,0.0145,-1.527,-0.4349,0.112,0.3126,0.257
"6405",1992-06-18,0.0145,-0.44,-0.5272,0.108,-0.0364,0.1202
"6406",1992-06-19,0.0145,0.6071,-0.2764,-0.1342,-0.042,-0.0567
"6407",1992-06-22,0.0145,-0.2755,-0.7429,-0.011,0.8671,0.7659
"6408",1992-06-23,0.0145,0.2845,0.2953,-0.4389,0.5618,-0.0533
"6409",1992-06-24,0.0145,-0.1284,-0.38,-0.0987,-0.4356,-0.017
"6410",1992-06-25,0.0145,-0.1718,0.2928,-0.0912,0.2732,0.0113
"6411",1992-06-26,0.0145,0.0578,0.18,0.0313,0.4138,-0.0453
"6412",1992-06-29,0.0145,1.3026,-0.337,-0.2186,0.1148,0.5149
"6413",1992-06-30,0.0145,0.1482,0.7753,-0.1681,0.2264,0.0353
"6414",1992-07-01,0.0131,0.9952,-0.3412,-0.2501,0.4833,0.1941
"6415",1992-07-02,0.0131,-0.2546,0.0109,0.2219,0.5182,-0.5947
"6416",1992-07-06,0.0131,0.3927,-0.4964,0.0017,0.2331,-0.2836
"6417",1992-07-07,0.0131,-1.0057,0.6469,0.3801,0.1464,0.0563
"6418",1992-07-08,0.0131,0.1409,-0.5203,-0.1684,0.2159,-0.1178
"6419",1992-07-09,0.0131,0.9268,-0.1912,-0.2783,0.0075,0.0543
"6420",1992-07-10,0.0131,0.1934,0.3146,0.012,0.0591,-0.3057
"6421",1992-07-13,0.0131,0.1493,0.0697,0.0178,0.1505,0.2054
"6422",1992-07-14,0.0131,0.624,-0.0275,0.2555,-0.2951,-0.1412
"6423",1992-07-15,0.0131,-0.0823,0.2653,-0.3146,0.0801,-0.0751
"6424",1992-07-16,0.0131,0.0842,0.0329,-0.1473,-0.0097,0.0032
"6425",1992-07-17,0.0131,-0.5085,-0.0833,0.224,0.2842,-0.1513
"6426",1992-07-20,0.0131,-0.4928,-0.0653,-0.1027,0.2359,0.1452
"6427",1992-07-21,0.0131,0.1096,0.1344,-0.0288,0.2458,-0.1147
"6428",1992-07-22,0.0131,-0.6536,0.1567,0.4732,0.2488,0.3971
"6429",1992-07-23,0.0131,0.2288,-0.0083,-0.0431,-0.268,-0.039
"6430",1992-07-24,0.0131,-0.0501,0.0781,0.1391,0.1608,0.4751
"6431",1992-07-27,0.0131,0.032,0.0305,-0.1312,0.0219,0.2559
"6432",1992-07-28,0.0131,1.2737,-0.6636,0.0827,-0.1919,0.1756
"6433",1992-07-29,0.0131,1.0144,-0.4835,-0.0014,0.3038,0.0941
"6434",1992-07-30,0.0131,0.3572,0.0123,-0.1252,-0.3714,-0.2874
"6435",1992-07-31,0.0131,0.1707,0.3888,0.0712,0.2631,0.1053
"6436",1992-08-03,0.0124,0.2168,0.0838,-0.0938,0.2961,0.0255
"6437",1992-08-04,0.0124,-0.1115,0.1929,0.0289,0.2803,0.2123
"6438",1992-08-05,0.0124,-0.5092,0.1938,0.4029,0.3545,0.1078
"6439",1992-08-06,0.0124,-0.3606,0.0665,0.156,0.3816,-0.3051
"6440",1992-08-07,0.0124,-0.2263,0.2385,-0.2153,-0.0921,-0.439
"6441",1992-08-10,0.0124,0.0044,-0.2314,0.1501,0.1358,0.2745
"6442",1992-08-11,0.0124,-0.1325,0.1318,-0.1064,0.3183,0.334
"6443",1992-08-12,0.0124,-0.3282,0.1235,-0.0661,-0.0159,-0.069
"6444",1992-08-13,0.0124,0.0277,-0.0742,-0.1615,-0.1504,-0.2175
"6445",1992-08-14,0.0124,0.4731,-0.2495,-0.0509,0.1314,-0.0858
"6446",1992-08-17,0.0124,0.1838,-0.1513,-0.2794,0.1152,-0.0082
"6447",1992-08-18,0.0124,0.0709,-0.2833,-0.0286,-0.0128,-0.0515
"6448",1992-08-19,0.0124,-0.6249,0.1603,0.0327,-0.1118,-0.1839
"6449",1992-08-20,0.0124,-0.0506,-0.1708,-0.1611,0.278,-0.3405
"6450",1992-08-21,0.0124,-0.717,0.2252,0.0299,0.1416,-0.0915
"6451",1992-08-24,0.0124,-1.1073,-0.0714,0.0067,0.1708,-0.0036
"6452",1992-08-25,0.0124,0.0423,-0.4762,-0.0966,-0.2033,0.2249
"6453",1992-08-26,0.0124,0.4686,-0.1904,-0.0089,0.2771,0.1996
"6454",1992-08-27,0.0124,0.2076,0.5159,-0.3329,-0.2342,-0.3224
"6455",1992-08-28,0.0124,0.2321,-0.2757,-0.0047,-0.5068,-0.1312
"6456",1992-08-31,0.0124,-0.1126,-0.0929,-0.0016,-0.0461,-0.0725
"6457",1992-09-01,0.0122,0.4227,-0.1782,-0.204,0.3625,0.4236
"6458",1992-09-02,0.0122,0.5213,0.1403,-0.3306,-0.0606,0.1035
"6459",1992-09-03,0.0122,0.1312,0.4012,0.1144,0.3769,-0.2556
"6460",1992-09-04,0.0122,-0.2004,0.1381,-0.0414,0.3621,0.2196
"6461",1992-09-08,0.0122,-0.5689,-0.0439,0.0324,0.2433,-0.0095
"6462",1992-09-09,0.0122,0.381,-0.3189,-0.3012,-0.1153,-0.1801
"6463",1992-09-10,0.0122,0.7905,-0.288,-0.5411,-0.3079,-0.1632
"6464",1992-09-11,0.0122,0.0084,0.1676,-0.2786,0.1534,-0.0978
"6465",1992-09-14,0.0122,1.3618,-0.5451,-0.1377,0.2418,0.2229
"6466",1992-09-15,0.0122,-1.0893,0.548,0.0623,0.213,-0.2736
"6467",1992-09-16,0.0122,-0.0952,-0.0254,0.3119,0.1315,-0.2258
"6468",1992-09-17,0.0122,0.0169,-7e-04,-0.1156,-0.0313,0.0486
"6469",1992-09-18,0.0122,0.5031,-0.225,0.2742,-0.0424,0.1338
"6470",1992-09-21,0.0122,-0.1487,-0.1226,0.0586,0.1011,0.0956
"6471",1992-09-22,0.0122,-1.0159,0.6054,0.5589,0.0803,-0.2162
"6472",1992-09-23,0.0122,-0.0541,0.1246,-0.1774,0.207,0.0178
"6473",1992-09-24,0.0122,0.3303,0.0942,-0.009,-0.1168,-0.4974
"6474",1992-09-25,0.0122,-1.0266,0.0373,0.4657,-0.2376,-0.2971
"6475",1992-09-28,0.0122,0.2859,-0.585,0.2365,-0.0305,0.0316
"6476",1992-09-29,0.0122,0.0842,0.0347,-0.2978,0.3125,0.2346
"6477",1992-09-30,0.0122,0.3519,0.7028,-0.1434,0.3893,-0.1828
"6478",1992-10-01,0.0104,-0.4352,-0.2061,0.1836,0.4708,-0.3034
"6479",1992-10-02,0.0104,-1.2447,0.2799,0.2607,0.1938,0.4183
"6480",1992-10-05,0.0104,-0.8003,-0.9514,-0.3248,0.1397,0.5192
"6481",1992-10-06,0.0104,0.148,0.3428,0.0505,0.3815,0.0057
"6482",1992-10-07,0.0104,-0.5468,0.809,0.1427,0.3595,0.3018
"6483",1992-10-08,0.0104,0.7774,0.0014,-0.3963,0.3561,-0.0834
"6484",1992-10-09,0.0104,-1.019,0.5688,0.1549,0.1316,0.0835
"6485",1992-10-12,0.0104,0.8978,-0.5893,-0.0713,-0.2237,-0.0719
"6486",1992-10-13,0.0104,0.4428,-0.2139,-0.3354,0.2216,0.188
"6487",1992-10-14,0.0104,0.015,0.1836,-0.0921,0.2802,0.0971
"6488",1992-10-15,0.0104,0.0806,0.2822,-0.281,0.2378,0.1273
"6489",1992-10-16,0.0104,0.4232,-0.2632,-0.1798,-0.3616,-0.5369
"6490",1992-10-19,0.0104,0.8807,0.1952,-0.3686,0.2184,-0.5249
"6491",1992-10-20,0.0104,0.1735,0.2891,0.3247,-0.1962,-0.5397
"6492",1992-10-21,0.0104,0.1317,0.1256,0.1705,-0.0901,0.0131
"6493",1992-10-22,0.0104,-0.1639,-0.0243,-0.0637,-0.3045,0.2761
"6494",1992-10-23,0.0104,-0.1219,0.3286,0.1223,-0.378,-0.1266
"6495",1992-10-26,0.0104,0.7935,-0.4918,0.1761,-0.0445,0.2437
"6496",1992-10-27,0.0104,0.0559,0.0276,0.1929,0.1495,-0.0786
"6497",1992-10-28,0.0104,0.4704,0.0931,0.1881,0.2733,0.3271
"6498",1992-10-29,0.0104,0.2715,-0.0669,-0.2251,0.2279,-0.0497
"6499",1992-10-30,0.0104,-0.3195,0.8014,-0.0364,0.0345,0.2673
"6500",1992-11-02,0.0117,0.7789,-0.3683,-0.2757,-0.1167,0.1561
"6501",1992-11-03,0.0117,-0.485,0.3685,0.2144,-0.2096,-0.2468
"6502",1992-11-04,0.0117,-0.4808,0.4594,-0.1024,-0.0334,-0.3428
"6503",1992-11-05,0.0117,0.4357,0.1526,-0.172,-0.4281,-5e-04
"6504",1992-11-06,0.0117,-0.0112,0.3929,-0.4102,-0.2802,-0.2002
"6505",1992-11-09,0.0117,0.3063,0.4231,-0.115,0.0575,-0.2246
"6506",1992-11-10,0.0117,0.1386,0.7307,-0.2649,0.4448,0.2707
"6507",1992-11-11,0.0117,0.8376,0.4002,-0.4376,0.437,0.1923
"6508",1992-11-12,0.0117,0.0806,-0.2614,0.1157,0.0063,0.4774
"6509",1992-11-13,0.0117,-0.0299,0.4749,-0.153,-0.1107,-0.2319
"6510",1992-11-16,0.0117,-0.338,0.2589,-0.1139,0.2769,-0.2209
"6511",1992-11-17,0.0117,-0.4113,-0.0832,0.4205,0.146,-0.0195
"6512",1992-11-18,0.0117,0.7843,0.1056,-0.2514,0.1664,0.3429
"6513",1992-11-19,0.0117,0.2392,0.0773,-0.2282,0.4864,-0.2676
"6514",1992-11-20,0.0117,0.6568,-0.0852,-0.022,0.1103,-0.106
"6515",1992-11-23,0.0117,-0.2901,0.3774,0.0448,0.3221,0.09
"6516",1992-11-24,0.0117,0.5656,-0.1769,0.0678,0.1723,0.0884
"6517",1992-11-25,0.0117,0.3836,0.1372,0.2843,0.0081,0.1526
"6518",1992-11-27,0.0117,0.2292,-0.0198,0.2061,-0.1031,-0.0347
"6519",1992-11-30,0.0117,0.3456,0.0963,0.0307,-0.5357,-0.1283
"6520",1992-12-01,0.0103,-0.0512,0.1985,0.1509,0.3437,0.4751
"6521",1992-12-02,0.0103,-0.1883,0.4774,-0.1603,-0.2584,-0.289
"6522",1992-12-03,0.0103,0.0724,0.5305,0.0673,0.3105,0.1661
"6523",1992-12-04,0.0103,0.4955,0.1721,0.2167,0.0351,0.0745
"6524",1992-12-07,0.0103,0.6245,-0.0116,0.2484,0.3252,0.4679
"6525",1992-12-08,0.0103,0.3084,-0.1759,-0.0237,-0.0253,0.2891
"6526",1992-12-09,0.0103,-0.2979,-0.0847,0.2007,0.0928,0.3253
"6527",1992-12-10,0.0103,-0.3052,-0.4823,0.1967,-0.1582,-0.3076
"6528",1992-12-11,0.0103,-0.1675,0.0878,0.3411,0.0177,0.136
"6529",1992-12-14,0.0103,-0.171,0.1577,0.2123,0.4077,0.1742
"6530",1992-12-15,0.0103,-0.1957,-0.2185,0.2845,0.4876,-0.2808
"6531",1992-12-16,0.0103,-0.337,-0.1714,0.1667,0.1892,0.0743
"6532",1992-12-17,0.0103,0.8694,-0.0331,-0.0857,0.3949,0.0906
"6533",1992-12-18,0.0103,1.0519,-0.5291,0.0068,0.2274,0.0997
"6534",1992-12-21,0.0103,-0.0784,0.0429,-0.0283,0.3658,0.2335
"6535",1992-12-22,0.0103,-0.052,-0.0052,0.0216,-0.2696,0.1164
"6536",1992-12-23,0.0103,-0.1301,0.3461,0.0776,0.1312,-0.1781
"6537",1992-12-24,0.0103,0.1927,0.2319,0.0748,-0.177,0.0578
"6538",1992-12-28,0.0103,-0.0855,-0.1735,0.0756,0.2029,0.1356
"6539",1992-12-29,0.0103,-0.037,0.4165,-0.4697,0.0034,-0.1278
"6540",1992-12-30,0.0103,0.2074,0.4104,-0.0202,-0.4659,-0.1485
"6541",1992-12-31,0.0103,-0.1506,1.5152,-0.1748,-0.3576,-0.5804
"6542",1993-01-04,0.0117,-0.2729,-0.3738,0.5123,-0.5771,0.3027
"6543",1993-01-05,0.0117,-0.1593,0.3885,0.3045,-0.1865,0.3443
"6544",1993-01-06,0.0117,0.1342,0.5298,0.2711,-0.1013,0.6966
"6545",1993-01-07,0.0117,-0.7481,0.6066,-0.019,0.1845,-0.0098
"6546",1993-01-08,0.0117,-0.4,-0.0974,-0.0306,-0.2593,0.3805
"6547",1993-01-11,0.0117,0.3998,0.1282,-0.0867,-0.1934,0.3342
"6548",1993-01-12,0.0117,0.0048,-0.2638,0.0206,-0.0212,-0.4466
"6549",1993-01-13,0.0117,0.4763,0.0857,-0.1061,0.3106,0.1276
"6550",1993-01-14,0.0117,0.7168,0.3223,-0.4176,0.0309,0.237
"6551",1993-01-15,0.0117,0.3588,0.1494,0.4139,-0.0202,0.0917
"6552",1993-01-18,0.0117,0.0052,0.1923,0.3316,0.1862,0.332
"6553",1993-01-19,0.0117,-0.2435,0.336,0.4776,-0.1755,-0.1502
"6554",1993-01-20,0.0117,-0.24,0.6347,0.0258,0.1189,0.035
"6555",1993-01-21,0.0117,0.3947,-0.2516,-0.0318,-0.0258,0.0676
"6556",1993-01-22,0.0117,0.2622,0.369,0.2205,-0.1198,-0.4811
"6557",1993-01-25,0.0117,0.7437,-0.1478,0.2723,-0.283,-1.0471
"6558",1993-01-26,0.0117,0.0594,0.535,0.5859,0.3841,0.1558
"6559",1993-01-27,0.0117,-0.5395,-0.6342,0.1517,-0.3111,-0.1714
"6560",1993-01-28,0.0117,-0.0105,-0.4312,0.1723,-0.1886,-0.4907
"6561",1993-01-29,0.0117,0.0979,0.2084,-0.1637,-0.1688,-0.2561
"6562",1993-02-01,0.0116,0.8102,-0.472,0.3526,0.0886,0.2177
"6563",1993-02-02,0.0116,0.1451,0.0387,0.1165,-0.1044,-0.2099
"6564",1993-02-03,0.0116,0.9171,-0.1514,0.089,0.154,0.2512
"6565",1993-02-04,0.0116,0.5489,-0.4899,0.5589,-0.5304,0.1138
"6566",1993-02-05,0.0116,-0.2928,-0.8318,0.7548,-0.8581,0.1933
"6567",1993-02-08,0.0116,-0.1895,0.0624,0.5323,-0.1689,0.1863
"6568",1993-02-09,0.0116,-0.6407,-0.0697,0.1097,-0.2176,0.3212
"6569",1993-02-10,0.0116,0.2156,-0.1604,-0.2329,-0.0057,0.3333
"6570",1993-02-11,0.0116,0.2818,-0.0176,0.0032,-0.0173,0.2086
"6571",1993-02-12,0.0116,-0.5776,0.1415,0.0545,0.0402,0.0718
"6572",1993-02-16,0.0116,-2.5985,-0.646,0.45,-0.4014,-0.2944
"6573",1993-02-17,0.0116,-0.407,-0.7805,0.5451,-0.4707,0.4453
"6574",1993-02-18,0.0116,-0.1502,0.9619,-0.4461,0.3929,0.165
"6575",1993-02-19,0.0116,0.4208,0.3478,0.9733,-0.239,-0.016
"6576",1993-02-22,0.0116,-0.1323,-1.2497,1.0733,-0.2281,0.4864
"6577",1993-02-23,0.0116,-0.0398,-0.1894,-0.173,-0.009,0.5665
"6578",1993-02-24,0.0116,1.369,-0.4099,-0.7921,0.5725,-0.4805
"6579",1993-02-25,0.0116,0.3909,0.1462,-0.3314,0.2259,0.0275
"6580",1993-02-26,0.0116,0.3054,0.4193,0.0025,0.3322,-0.255
"6581",1993-03-01,0.011,-0.1414,0.3696,0.0695,0.0401,-0.3689
"6582",1993-03-02,0.011,1.1435,-0.6376,-0.1499,0.5586,-0.0018
"6583",1993-03-03,0.011,0.4769,0.3207,-0.1175,0.1628,0.1977
"6584",1993-03-04,0.011,-0.3737,0.3025,-0.1811,0.0903,0.3094
"6585",1993-03-05,0.011,-0.1419,0.3918,0.2198,0.125,0.1883
"6586",1993-03-08,0.011,1.5151,-1.0551,0.0327,-0.0097,-0.0882
"6587",1993-03-09,0.011,0.0857,0.2315,0.1399,0.2106,-0.1978
"6588",1993-03-10,0.011,0.4689,0.0795,0.1384,0.5134,0.4205
"6589",1993-03-11,0.011,-0.3498,0.6949,-0.3322,0.209,-0.0219
"6590",1993-03-12,0.011,-0.7198,0.4228,-0.0661,0.1077,0.0754
"6591",1993-03-15,0.011,0.3115,0.0335,0.1172,-0.0803,0.0206
"6592",1993-03-16,0.011,-0.0481,0.0063,0.2688,0.1453,-0.3148
"6593",1993-03-17,0.011,-0.6899,-0.0513,0.1807,-0.3773,-0.4229
"6594",1993-03-18,0.011,0.6341,-0.8371,0.1086,-0.4924,-0.2478
"6595",1993-03-19,0.011,-0.4472,-0.1566,0.3756,-0.2586,-0.1034
"6596",1993-03-22,0.011,-0.4194,-0.613,0.2118,-0.26,0.0049
"6597",1993-03-23,0.011,-0.0661,-0.0452,0.1186,-0.0491,0.6114
"6598",1993-03-24,0.011,-0.1584,-0.0572,0.1107,0.0799,-0.313
"6599",1993-03-25,0.011,0.6356,0.0225,0.1551,0.6286,-0.0325
"6600",1993-03-26,0.011,-0.378,0.5632,-0.0808,-0.4735,-0.0191
"6601",1993-03-29,0.011,0.414,-0.4729,-0.0364,0.4171,0.0611
"6602",1993-03-30,0.011,0.3675,-0.18,-0.4195,0.426,1.2987
"6603",1993-03-31,0.011,0.1466,0.6409,0.0757,0.0626,-0.5763
"6604",1993-04-01,0.0113,-0.3373,0.0805,0.3184,-0.0825,0.1603
"6605",1993-04-02,0.0113,-1.9155,0.2023,0.3898,-0.7535,-0.386
"6606",1993-04-05,0.0113,0.1048,-0.6627,0.3478,-0.2846,0.6246
"6607",1993-04-06,0.0113,-0.4183,-0.3331,0.4907,-0.3286,1.1362
"6608",1993-04-07,0.0113,0.304,-0.0066,-0.0878,-0.0453,0.6887
"6609",1993-04-08,0.0113,-0.2183,0.1462,0.1176,0.1139,-0.3906
"6610",1993-04-12,0.0113,1.211,-0.8057,-0.2408,0.4472,0.198
"6611",1993-04-13,0.0113,0.326,-0.0072,0.4904,-0.1152,-0.0261
"6612",1993-04-14,0.0113,-0.0395,0.0314,0.1166,-0.3688,0.7382
"6613",1993-04-15,0.0113,-0.1657,-0.0518,0.2657,-0.1555,-0.0732
"6614",1993-04-16,0.0113,0.0208,-0.5196,0.5783,-0.7377,0.6271
"6615",1993-04-19,0.0113,-0.3442,-0.092,0.0272,-0.0983,0.2162
"6616",1993-04-20,0.0113,-0.5035,0.01,-0.4355,-0.0022,0.7567
"6617",1993-04-21,0.0113,-0.1693,0.5377,-0.9758,-0.2564,-0.6839
"6618",1993-04-22,0.0113,-0.6916,0.8819,-0.2987,-0.4677,-0.8142
"6619",1993-04-23,0.0113,-0.5249,0.1266,0.0861,-0.2729,-0.2695
"6620",1993-04-26,0.0113,-0.9687,-0.5768,0.5664,-0.1505,-0.0336
"6621",1993-04-27,0.0113,0.823,-0.7679,-0.566,0.2526,0.0014
"6622",1993-04-28,0.0113,0.1539,0.1327,0.0827,-0.0494,-0.2921
"6623",1993-04-29,0.0113,0.2094,0.1501,-0.0218,0.282,0.0225
"6624",1993-04-30,0.0113,0.3788,0.3702,-0.0232,0.0093,-0.0884
"6625",1993-05-03,0.0108,0.5173,-0.1606,-0.0653,0.4456,0.5208
"6626",1993-05-04,0.0108,0.5525,0.7175,-0.054,0.078,-0.455
"6627",1993-05-05,0.0108,0.3014,0.5698,-0.219,0.6115,0.4521
"6628",1993-05-06,0.0108,-0.2769,0.4057,0.0519,-0.3107,-0.2981
"6629",1993-05-07,0.0108,-0.1333,0.1569,-0.1045,0.2302,0.3638
"6630",1993-05-10,0.0108,0.1795,0.0328,-0.0452,-0.0246,0.2196
"6631",1993-05-11,0.0108,0.2958,-0.0676,-0.0312,-0.0788,-0.2111
"6632",1993-05-12,0.0108,0.0238,-0.1978,0.3327,-0.7643,-0.5526
"6633",1993-05-13,0.0108,-1.0701,0.3854,0.2884,-0.5824,-0.0265
"6634",1993-05-14,0.0108,-0.0308,0.1629,-0.4425,0.1839,0.0617
"6635",1993-05-17,0.0108,0.0995,-0.148,0.1193,0.5774,0.1735
"6636",1993-05-18,0.0108,0.0728,0.1468,-0.2338,-0.3984,-0.0873
"6637",1993-05-19,0.0108,1.3469,-0.7611,-0.2614,0.5018,0.1156
"6638",1993-05-20,0.0108,0.6507,-0.1732,-0.4527,0.1434,-0.3004
"6639",1993-05-21,0.0108,-0.7599,0.6634,0.426,0.1897,0.1745
"6640",1993-05-24,0.0108,0.2756,-0.2745,0.2982,0.1195,-0.1204
"6641",1993-05-25,0.0108,0.2822,-0.0836,-0.2246,-0.4472,-0.2753
"6642",1993-05-26,0.0108,0.9567,-0.0432,0.2287,-0.0149,0.2774
"6643",1993-05-27,0.0108,-0.1547,0.2943,0.1286,-0.6632,-0.2603
"6644",1993-05-28,0.0108,-0.3905,0.1048,-0.5063,-0.3026,-0.1662
"6645",1993-06-01,0.0125,0.6893,-0.3696,0.2404,0.1582,0.0749
"6646",1993-06-02,0.0125,0.0527,0.2404,0.0423,-0.1988,-0.3506
"6647",1993-06-03,0.0125,-0.1937,0.298,0.0067,-0.2764,0.2379
"6648",1993-06-04,0.0125,-0.542,0.2407,0.7061,-0.582,-0.1256
"6649",1993-06-07,0.0125,-0.6502,-0.0769,0.531,-0.0663,0.4147
"6650",1993-06-08,0.0125,-0.742,0.1357,-0.1625,0.4381,0.3081
"6651",1993-06-09,0.0125,0.2625,-0.0394,0.2825,0.3811,0.2261
"6652",1993-06-10,0.0125,-0.1082,0.0514,0.0335,0.4664,-0.1133
"6653",1993-06-11,0.0125,0.3283,-0.0412,-0.4905,0.4174,0.1024
"6654",1993-06-14,0.0125,0.1274,-0.0084,-0.0456,0.2808,0.2876
"6655",1993-06-15,0.0125,-0.1359,0.6219,-0.2141,-0.0184,-0.1094
"6656",1993-06-16,0.0125,0.143,-0.2701,0.0716,0.0838,0.4367
"6657",1993-06-17,0.0125,0.2134,0.0124,0.4752,0.3004,-0.1051
"6658",1993-06-18,0.0125,-0.8717,0.4575,0.3615,-0.1418,-0.1833
"6659",1993-06-21,0.0125,0.3673,-0.71,0.0201,-0.1353,-0.1059
"6660",1993-06-22,0.0125,-0.0861,0.047,0.4324,0.373,0.7057
"6661",1993-06-23,0.0125,-0.4205,0.4525,-0.1617,0.2735,-0.5065
"6662",1993-06-24,0.0125,0.6583,-0.5644,0.007,0.4808,0.08
"6663",1993-06-25,0.0125,0.3357,0.2955,-0.0512,0.4406,0.2805
"6664",1993-06-28,0.0125,0.9533,-0.2189,-0.0165,0.2173,0.3789
"6665",1993-06-29,0.0125,-0.2088,0.4509,-0.0205,0.265,-0.0146
"6666",1993-06-30,0.0125,0.1208,0.5339,-0.1864,-0.2032,-0.3078
"6667",1993-07-01,0.0114,-0.1674,0.5707,0.0234,-0.5917,-0.2389
